Continue.keys, Continue.rt, instructions_response.keys, instructions_response.rt, repeat_response.keys, repeat_response.rt, key_resp_5.keys, key_resp_5.rt, key_resp_2.keys, key_resp_2.rt, key_resp_4.keys, key_resp_4.rt, Trials_response.keys, Trials_response.corr, Trials_response.rt, Block_Continue.keys, Block_Continue.rt, Image, instructions_1_loop.thisRepN, instructions_1_loop.thisTrialN, instructions_1_loop.thisN, instructions_1_loop.thisIndex, instructions_2_repeat.thisRepN, instructions_2_repeat.thisTrialN, instructions_2_repeat.thisN, instructions_2_repeat.thisIndex, stim, prompt, answer, trials_2.thisRepN, trials_2.thisTrialN, trials_2.thisN, trials_2.thisIndex, stim, prompt, answer, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, participant, date, expName, frameRate
space, 2.7600000000000016, space, 1.5820000000000007, , , , , , , , , , , , , , Slide1.JPG, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 13.777999999999999, , , , , , , , , , , , , , Slide2.JPG, 0, 1, 1, 1, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 9.564, , , , , , , , , , , , , , Slide3.JPG, 0, 2, 2, 2, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 3.128, , , , , , , , , , , , , , Slide4.JPG, 0, 3, 3, 3, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 8.219999999999999, , , , , , , , , , , , , , Slide5.JPG, 0, 4, 4, 4, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 5.975000000000001, , , , , , , , , , , , , , Slide6.JPG, 0, 5, 5, 5, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 7.655000000000001, , , , , , , , , , , , , , Slide7.JPG, 0, 6, 6, 6, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 6.206000000000003, , , , , , , , , , , , , , Slide8.JPG, 0, 7, 7, 7, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 6.856000000000009, , , , , , , , , , , , , , Slide9.JPG, 0, 8, 8, 8, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 5.889999999999986, , , , , , , , , , , , , , Slide10.JPG, 0, 9, 9, 9, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 6.474000000000004, , , , , , , , , , , , , , Slide11.JPG, 0, 10, 10, 10, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 1.7459999999999951, , , , , , , , , , , , , , Slide12.JPG, 0, 11, 11, 11, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 4.659000000000006, , , , , , , , , , , , , , Slide13.JPG, 0, 12, 12, 12, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , space, 11.71499999999999, , , , , , , , , , , , , , Slide14.JPG, 0, 13, 13, 13, , , , , , , , , , , , , , , , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , 0, 2.4269999999999925, space, 1.413000000000011, left, 8.920999999999992, , , , , , , , , , , , , , , , , frizFarLeft.jpg, The force is forehand., left, 0, 0, 0, 0, frizFarLeft.jpg, The force is forehand., left, , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , right, 1.3559999999999945, , , , , , , , , , , , , , , , , frizNearLeft.jpg, The force is away., right, 0, 1, 1, 1, frizNearLeft.jpg, The force is away., right, , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , right, 3.3100000000000023, , , , , , , , , , , , , , , , , frizFarRight.jpg, The force is backhand., right, 0, 2, 2, 2, frizFarRight.jpg, The force is backhand., right, , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , right, 0.8520000000000039, , , , , , , , , , , , , , , , , frizNearRight.jpg, The force is home., right, 0, 3, 3, 3, frizNearRight.jpg, The force is home., right, , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , right, 10.515000000000015, , , , , , , , , , , , , , , , , frizNearLeft.jpg, The force is backhand., left, 0, 4, 4, 4, frizNearLeft.jpg, The force is backhand., left, , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , right, 1.063999999999993, , , , , , , , , , , , , , , , , frizNearRight.jpg, The force is home., right, 0, 5, 5, 5, frizNearRight.jpg, The force is home., right, , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , right, 2.1440000000000055, , , , , , , , , , , , , , , , , frizNearLeft.jpg, The force is away., right, 0, 6, 6, 6, frizNearLeft.jpg, The force is away., right, , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , right, 4.4410000000000025, , , , , , , , , , , , , , , , , frizFarLeft.jpg, The force is forehand., left, 0, 7, 7, 7, frizFarLeft.jpg, The force is forehand., left, , , , , 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , space, 9.818999999999988, left, 1, 1.2980000000000018, , , , , , , , , , , , frizFarRight.jpg, The force is away., left, , , , , frizFarRight.jpg, The force is away., left, 0, 0, 0, 13, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , , , left, 0, 5.359000000000009, , , , , , , , , , , , frizNearLeft.jpg, The force is forehand., right, , , , , frizNearLeft.jpg, The force is forehand., right, 0, 1, 1, 2, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , , , right, 1, 1.5620000000000118, , , , , , , , , , , , frizNearRight.jpg, The force is forehand., right, , , , , frizNearRight.jpg, The force is forehand., right, 0, 2, 2, 3, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , , , right, 1, 1.4309999999999832, , , , , , , , , , , , frizFarRight.jpg, The force is home., right, , , , , frizFarRight.jpg, The force is home., right, 0, 3, 3, 9, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , , , right, 1, 0.9989999999999952, , , , , , , , , , , , frizNearRight.jpg, The force is home., right, , , , , frizNearRight.jpg, The force is home., right, 0, 4, 4, 11, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , , , left, 0, 0.8319999999999936, , , , , , , , , , , , frizFarLeft.jpg, The force is away., right, , , , , frizFarLeft.jpg, The force is away., right, 0, 5, 5, 12, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , , , right, 0, 5.809000000000026, , , , , , , , , , , , frizNearLeft.jpg, The force is backhand., left, , , , , frizNearLeft.jpg, The force is backhand., left, 0, 6, 6, 6, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , , , left, 0, 11.663999999999987, , , , , , , , , , , , frizFarLeft.jpg, The force is backhand., right, , , , , frizFarLeft.jpg, The force is backhand., right, 0, 7, 7, 4, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , , , left, 1, 1.3799999999999955, , , , , , , , , , , , frizNearLeft.jpg, The force is home., left, , , , , frizNearLeft.jpg, The force is home., left, 0, 8, 8, 10, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
, , , , , , , , , , , , left, 1, 1.0160000000000196, , , , , , , , , , , , frizFarLeft.jpg, The force is home., left, , , , , frizFarLeft.jpg, The force is home., left, 0, 9, 9, 8, 44376975, Fri Oct 20 2017 09:29:41 GMT-0400 (Eastern Daylight Time), Ultimate_Frisbee, 60
