Continue.keys, Continue.rt, instructions_response.keys, instructions_response.rt, repeat_response.keys, repeat_response.rt, key_resp_5.keys, key_resp_5.rt, key_resp_2.keys, key_resp_2.rt, key_resp_4.keys, key_resp_4.rt, Trials_response.keys, Trials_response.corr, Trials_response.rt, Block_Continue.keys, Block_Continue.rt, Image, instructions_1_loop.thisRepN, instructions_1_loop.thisTrialN, instructions_1_loop.thisN, instructions_1_loop.thisIndex, instructions_2_repeat.thisRepN, instructions_2_repeat.thisTrialN, instructions_2_repeat.thisN, instructions_2_repeat.thisIndex, stim, prompt, answer, trials_2.thisRepN, trials_2.thisTrialN, trials_2.thisN, trials_2.thisIndex, stim, prompt, answer, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, participant, date, expName, frameRate
space, 0.26699999999999946, space, 3.349, , , , , , , , , , , , , , Slide15.JPG, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 19.582, , , , , , , , , , , , , , Slide16.JPG, 0, 1, 1, 1, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 3.1640000000000015, , , , , , , , , , , , , , Slide17.JPG, 0, 2, 2, 2, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 2.698999999999998, , , , , , , , , , , , , , Slide18.JPG, 0, 3, 3, 3, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 7.9310000000000045, , , , , , , , , , , , , , Slide19.JPG, 0, 4, 4, 4, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 9.281000000000006, , , , , , , , , , , , , , Slide20.JPG, 0, 5, 5, 5, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 2.915999999999997, , , , , , , , , , , , , , Slide21.JPG, 0, 6, 6, 6, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 2.4669999999999987, , , , , , , , , , , , , , Slide22.JPG, 0, 7, 7, 7, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 3.4170000000000016, , , , , , , , , , , , , , Slide23.JPG, 0, 8, 8, 8, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 0.8489999999999895, , , , , , , , , , , , , , Slide24.JPG, 0, 9, 9, 9, , , , , , , , , , , , , , , , , , , 21208596, Mon Aug 28 2017 17:12:57 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
