Continue.keys, Continue.rt, instructions_response.keys, instructions_response.rt, repeat_response.keys, repeat_response.rt, key_resp_5.keys, key_resp_5.rt, key_resp_2.keys, key_resp_2.rt, key_resp_4.keys, key_resp_4.rt, Trials_response.keys, Trials_response.corr, Trials_response.rt, Block_Continue.keys, Block_Continue.rt, Image, instructions_1_loop.thisRepN, instructions_1_loop.thisTrialN, instructions_1_loop.thisN, instructions_1_loop.thisIndex, instructions_2_repeat.thisRepN, instructions_2_repeat.thisTrialN, instructions_2_repeat.thisN, instructions_2_repeat.thisIndex, stim, prompt, answer, trials_2.thisRepN, trials_2.thisTrialN, trials_2.thisN, trials_2.thisIndex, stim, prompt, answer, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, participant, date, expName, frameRate
space, 1.2500000000000009, space, 3.5999999999999996, , , , , , , , , , , , , , Slide1.JPG, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 8.099999999999998, , , , , , , , , , , , , , Slide2.JPG, 0, 1, 1, 1, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 11.564, , , , , , , , , , , , , , Slide3.JPG, 0, 2, 2, 2, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 3.100999999999999, , , , , , , , , , , , , , Slide4.JPG, 0, 3, 3, 3, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 8.667000000000002, , , , , , , , , , , , , , Slide5.JPG, 0, 4, 4, 4, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 7.415999999999997, , , , , , , , , , , , , , Slide6.JPG, 0, 5, 5, 5, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 9.115000000000009, , , , , , , , , , , , , , Slide7.JPG, 0, 6, 6, 6, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 2.8829999999999956, , , , , , , , , , , , , , Slide8.JPG, 0, 7, 7, 7, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 2.5990000000000038, , , , , , , , , , , , , , Slide9.JPG, 0, 8, 8, 8, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 0.9329999999999927, , , , , , , , , , , , , , Slide10.JPG, 0, 9, 9, 9, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 2.7339999999999947, , , , , , , , , , , , , , Slide11.JPG, 0, 10, 10, 10, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 0.28300000000000125, , , , , , , , , , , , , , Slide12.JPG, 0, 11, 11, 11, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 0.3329999999999984, , , , , , , , , , , , , , Slide13.JPG, 0, 12, 12, 12, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , space, 1.1170000000000044, , , , , , , , , , , , , , Slide14.JPG, 0, 13, 13, 13, , , , , , , , , , , , , , , , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , , , 0, 1.8190000000000026, space, 3.950000000000003, left, 1.3999999999999915, , , , , , , , , , , , , , , , , frizFarLeft.jpg, The force is forehand., left, 0, 0, 0, 0, frizFarLeft.jpg, The force is forehand., left, , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
, , , , , , , , right, 1.2650000000000006, , , , , , , , , , , , , , , , , frizNearLeft.jpg, The force is away., right, 0, 1, 1, 1, frizNearLeft.jpg, The force is away., right, , , , , 28057826, Wed Nov 15 2017 13:37:24 GMT-0500 (Eastern Standard Time), Ultimate_Frisbee, 60
